molecule_chembl_id,canonical_smiles,target_pref_name,standard_type,standard_value,assay_description,bioactivity_class,assay_chembl_id
CHEMBL1362822,COc1ccc(/C=C2\CCc3ccccc3C2=O)cc1Cn1cccn1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,25600,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1517909,COc1cccc(-c2nn3c(-c4ccccn4)nnc3s2)c1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,33400,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1200792,Cl.OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,31300,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1499155,CC(C)C[C@@H](CSc1ccc(Br)cc1)N1CCN(CC(C)C)CCC1=O,Mitochondrial import inner membrane translocase subunit TIM10,IC50,25900,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1587881,CCn1c(S)nnc1CSc1nc2ccccc2s1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,49400,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1420946,C[C@H]1C=CC(=O)O[C@H]1c1ccccc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,21000,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL3190808,O=[N+]([O-])c1cc(/C=N/O)ccc1Oc1ccccc1Cl,Mitochondrial import inner membrane translocase subunit TIM10,IC50,33900,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL3209699,CC(C)(C)c1cc(C(=O)N/N=C/c2ccc(F)cc2)n(-c2ccccc2)n1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,36400,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1424162,COc1ccc(-n2c(CNc3ccc(C)cc3)nnc2SCc2ccccc2)cc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,26400,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1564397,N=C(NOC(=O)CCC1CCCCC1)c1ccccn1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,26800,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1510040,CCN1C(=O)C2(C(C#N)=C(N)Oc3c2c(C)nn3-c2ccccc2)c2ccccc21,Mitochondrial import inner membrane translocase subunit TIM10,IC50,22200,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1331694,CCOC(=O)c1c(-c2ccccc2)csc1N=C(S)NC,Mitochondrial import inner membrane translocase subunit TIM10,IC50,44700,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1499220,C=CCn1c(N)c(C(=O)Nc2cccc(C)c2)c2nc3ccccc3nc21,Mitochondrial import inner membrane translocase subunit TIM10,IC50,17000,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1344827,Nc1cc2c(cc1C(=O)c1ccc(Cl)cc1)OCCO2,Mitochondrial import inner membrane translocase subunit TIM10,IC50,38200,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1431710,CCN=C(S)NNC(=O)c1cc(-c2cc(C)ccc2C)nc2ccccc12,Mitochondrial import inner membrane translocase subunit TIM10,IC50,24300,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1588162,Cc1c(C(=O)NC2CCCc3ccccc32)oc2ccccc12,Mitochondrial import inner membrane translocase subunit TIM10,IC50,20200,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1407610,COC(=O)c1cc(C)nc2c(C)cc3[nH]c4ccccc4c3c12,Mitochondrial import inner membrane translocase subunit TIM10,IC50,21000,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1320389,COc1ccc(-c2csc(CCn3nc(C)cc3C)n2)cc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,30100,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1449497,N=C(NOC(=O)c1cccnc1)c1ccc(Cl)cc1Cl,Mitochondrial import inner membrane translocase subunit TIM10,IC50,17800,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL3193015,CC(C)NC(=S)N/N=C1\CCCCC1C1CCCCC1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,37500,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL433680,CC(=O)OC[C@]12CCC(C)=C[C@H]1O[C@@H]1[C@H](O)[C@@H](OC(C)=O)[C@@]2(C)[C@]12CO2,Mitochondrial import inner membrane translocase subunit TIM10,IC50,30800,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1493251,Cc1cc2c(cc1C)CSC(c1ccccc1O)SC2,Mitochondrial import inner membrane translocase subunit TIM10,IC50,20700,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1520582,CCOC(=O)c1sc(-c2ccc(Br)cc2)cc1N,Mitochondrial import inner membrane translocase subunit TIM10,IC50,18600,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1565554,Fc1cc(F)cc(Nc2nc(Cl)nc(NC3CCCC3)n2)c1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,37700,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1323038,Cc1sc2ncnc(Oc3ccc(-n4ccnc4)cc3)c2c1C,Mitochondrial import inner membrane translocase subunit TIM10,IC50,46000,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1992356,C=CCc1c(C)nc(-c2ccccc2)nc1N/N=C/c1ccccc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,26200,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1568254,COc1ccc(N2C(=O)CC(Sc3nc4ccccc4s3)C2=O)cc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,32500,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1374237,CCc1nn(-c2ccccc2)c(=S)c2ccccc12,Mitochondrial import inner membrane translocase subunit TIM10,IC50,22800,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1612486,Cc1sc(NC(=O)c2ccco2)c(C(c2cccnc2)N2CCCC2)c1C,Mitochondrial import inner membrane translocase subunit TIM10,IC50,17200,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1608958,Cc1cccc(C(=N)NOC(=O)COc2ccc(Cl)cc2)c1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,48350,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1341563,Cc1cc(N2C3CCC2CC(O)(c2ccc(F)cc2)C3)nc(-c2ccccc2)n1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,25400,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1431769,COc1cc(Br)cc(/C=C/c2ccc3cccc(O)c3n2)c1O,Mitochondrial import inner membrane translocase subunit TIM10,IC50,47200,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1994596,Cc1nonc1C(=O)N/N=C/c1ccc(O)cc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,30300,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL3195024,COc1cc(/C=N/N=C2/C(=O)Nc3ccccc32)cc(OC)c1O,Mitochondrial import inner membrane translocase subunit TIM10,IC50,30100,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1304934,Cc1cc(N)n2ncc(-c3ccc(F)cc3)c2n1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,36000,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1595951,Nc1nc(-c2ccc(Br)s2)c(Br)s1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,23500,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL3195619,Sc1nnc(-c2ccco2)n1/N=C/C=C/c1ccccc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,42700,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1337963,FC(F)Sc1ccc(NC(S)=NC2CCCC2)cc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,20800,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1348263,S=C(Nc1ccc(Cl)cc1)c1nc2ccccc2[nH]1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,23700,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1549450,CCc1nc(C)cn1S(=O)(=O)c1cc([N+](=O)[O-])ccc1Cl,Mitochondrial import inner membrane translocase subunit TIM10,IC50,16800,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1518126,O=S(=O)(Nc1ccc(N=Nc2ccccc2)cc1)c1ccccc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,35450,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1600653,Cc1ccc(Nc2nc(Cl)nc(N(C)C#N)n2)cc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,25100,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1459984,N=C(NOC(=O)CCCc1ccccc1)c1ccccc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,19900,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1345002,Cc1ccc(C(=O)NC(=S)Nc2ccccc2C)cc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,44500,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1493448,CC(C)(C)c1ccc(-c2nnc(S)n2Cc2ccccc2)cc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,33100,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1520740,O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2cccnc2)c([N+](=O)[O-])c1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,26300,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1330109,Cc1ccc(C(=O)c2no[n+]([O-])c2C(=O)c2ccc(C)cc2)cc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,15300,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1331877,CCCCC(CC)C(=O)Nc1ncc([N+](=O)[O-])s1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,19300,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1332009,Clc1cccc(C2Nc3cccc4cccc(c34)N2)c1Cl,Mitochondrial import inner membrane translocase subunit TIM10,IC50,25700,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1439600,COc1ccccc1CC(=N)NOC(=O)COc1ccccc1C,Mitochondrial import inner membrane translocase subunit TIM10,IC50,38000,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1535185,CCCN(CCC)S(=O)(=O)c1ccc(NC(=O)COc2ccccc2)cc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,40500,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1549619,O=C1CC(SCc2nc3ccccc3[nH]2)C(=O)N1c1ccc(F)c(Cl)c1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,32100,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1502980,COc1ccc(C(CCNC(C)c2ccccc2)c2ccc(F)cc2)cc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,20600,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1486283,Cn1c(-c2ccccc2O)cc2ccccc21,Mitochondrial import inner membrane translocase subunit TIM10,IC50,29500,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1595934,Cc1cccc(C(=O)CC(=O)c2cc(Cl)ccc2O)c1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,19000,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1454095,O=C(Nc1cccc(C(=O)N2CCN(c3cccc(Cl)c3)CC2)c1)c1ccccc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,35200,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1320628,Cc1nc(C(F)(F)F)c(C(=O)Sc2ccc(Cl)cc2)s1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,20900,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1520691,COc1ccc(C(=N)NOC(=O)c2cccs2)cc1OC,Mitochondrial import inner membrane translocase subunit TIM10,IC50,42800,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1506173,Oc1c(Cl)cc(Cl)cc1CNc1ccc(Br)cn1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,33200,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1483829,O=[N+]([O-])c1ccc2oc(C(O)c3cccc(Cl)c3)cc2c1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,15100,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1328240,CCC1CCCCN1c1nc(-c2ccncc2)nc2ccccc12,Mitochondrial import inner membrane translocase subunit TIM10,IC50,34300,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1427964,CCOC(=O)c1ccc2[nH]c3c(c2c1)CCCC3,Mitochondrial import inner membrane translocase subunit TIM10,IC50,34400,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1606949,O=C(c1ccco1)N1CCN(c2ncnc3scc(-c4ccccc4)c23)CC1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,17700,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1415258,CCc1ccc2nc3nc(C)cc(C)c3c(N)c2c1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,25100,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1513265,CCCc1[nH]c2ccc(C#N)cc2c1CCC,Mitochondrial import inner membrane translocase subunit TIM10,IC50,41300,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1510645,CCc1c(C)c2c(C)nn(-c3ccccc3)c2oc1=O,Mitochondrial import inner membrane translocase subunit TIM10,IC50,17200,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1486170,Clc1ccc(Nc2nc(C3CC3)cs2)cc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,39800,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1442056,N/C(=C\C(=O)c1cc(Cl)ccc1O)C(Cl)(Cl)Cl,Mitochondrial import inner membrane translocase subunit TIM10,IC50,47300,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
