molecule_chembl_id,canonical_smiles,target_pref_name,standard_type,standard_value,assay_description,bioactivity_class,assay_chembl_id
CHEMBL3144984,Cc1[nH]n(-c2ccccc2)c(=O)c1/C=C1/C(=O)NN(c2ccc(F)c(Cl)c2)C1=O,Mitochondrial import inner membrane translocase subunit TIM23,IC50,24300,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1505217,N#C/C(=C\c1c[nH]c2ccccc12)C(=O)NC1CCCC1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,31500,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL3192098,Oc1ccc2ccccc2c1/C=N/c1nccs1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,10400,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1721093,Cc1cccc(C(=O)OCC(=O)NC23CC4CC(CC(C4)C2)C3)c1O,Mitochondrial import inner membrane translocase subunit TIM23,IC50,12500,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1380557,O=c1c2ccccc2nc(-c2ccc([N+](=O)[O-])cc2)n1O,Mitochondrial import inner membrane translocase subunit TIM23,IC50,7670,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1446128,O=C(Nc1ccc(Nc2ccccc2)cc1)c1ccccc1F,Mitochondrial import inner membrane translocase subunit TIM23,IC50,21900,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL3192372,Oc1ccc(/C=N/Nc2cccc(Cl)n2)c(O)c1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,10600,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL3192444,Cc1occc1C(=O)N/N=C/C(Br)=C\c1ccccc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,13700,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1573264,O=C(Nc1ccn(Cc2ccc(Cl)cc2)n1)c1ccc2c(c1)OCO2,Mitochondrial import inner membrane translocase subunit TIM23,IC50,11100,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL246655,N#Cc1c(-c2ccccc2)cc(-c2ccc(O)cc2)nc1N,Mitochondrial import inner membrane translocase subunit TIM23,IC50,5580,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1983267,COc1cc(/C=N/NC(=O)c2ccc(N)cc2)ccc1OC(=O)c1cccc(C)c1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,9830,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1387436,O=C(Nc1ncc([N+](=O)[O-])s1)c1ccc2c(c1)OCO2,Mitochondrial import inner membrane translocase subunit TIM23,IC50,17600,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1721165,C[C@@]12C(=O)Nc3ccc(Br)cc3C(=O)N1[C@H]1c3ccccc3OC[C@@H]1[C@@H]2c1ccccc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,2660,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1530793,CC(=O)Nc1cccc(-c2cc(-c3c(Cl)cccc3Cl)no2)c1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,11100,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1391114,O=C(CN1C(=O)S/C(=C/c2ccncc2)C1=O)Nc1ccccc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,13500,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1420188,Cc1ccc(OCc2cc(C(=O)NCc3cnn(-c4cccc(F)c4)c3)no2)cn1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,14800,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1459044,Cc1ccc(S(=O)(=O)n2ccc(OC(=O)c3cccs3)n2)cc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,8390,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1200500,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C,Mitochondrial import inner membrane translocase subunit TIM23,IC50,14900,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1561348,COc1ccc(-c2cc(-c3ccccc3)[nH]n2)c(O)c1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,18300,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1351370,O=C1NN=C(c2ccc(Br)cc2)CC1c1ccc(Cl)cc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,9860,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1416806,Oc1ccc(Cl)cc1CNc1cnc2ccccc2c1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,15300,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1702442,CCCN1C(=O)C(=O)c2cc(Cl)ccc21,Mitochondrial import inner membrane translocase subunit TIM23,IC50,19100,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1370654,COc1cccc(C2=NN(C(=O)c3ccco3)C(c3ccco3)C2)c1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,20400,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1327407,Cc1cccc(C(=O)Oc2cccc3c(O)cccc23)c1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,8320,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1327501,O=C(Nc1nc2ccccc2s1)C1CCCN1S(=O)(=O)c1ccc(Cl)cc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,8080,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1534441,Cc1ccc(Nc2nc3ccccc3s2)c(C)c1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,11100,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1495227,O=C(Nc1ccc(Cl)cc1)c1cccs1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,11000,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1347563,Cc1ccc(Nc2nc(-c3cccnc3)nc3ccccc23)cc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,5210,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1380621,CC1CCN(C(=O)c2ccc3c(c2)NC(=O)/C(=C/c2ccccc2)S3)CC1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,13600,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL3195220,CC1=C(C)/C(=N/OC(=O)c2cccc([N+](=O)[O-])c2)C=CC1=O,Mitochondrial import inner membrane translocase subunit TIM23,IC50,8030,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1514530,CCCCC(=O)NC(c1ccc(Cl)cc1)c1ccc2cccnc2c1O,Mitochondrial import inner membrane translocase subunit TIM23,IC50,9680,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1530913,O=C(Nc1ccccc1)C1C(c2ccccc2)C1(Cl)Cl,Mitochondrial import inner membrane translocase subunit TIM23,IC50,14900,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL93109,Cc1ccc2nc(-c3ccc(N)cc3)sc2c1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,9950,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1501937,COc1cc2c(cc1OC)/C(=C/c1ccc(Cl)cc1)C(=O)OC2,Mitochondrial import inner membrane translocase subunit TIM23,IC50,8860,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1330888,CC(C)n1ncc2c(C(=O)NCC(=O)Nc3ccccc3Br)cc(C3CC3)nc21,Mitochondrial import inner membrane translocase subunit TIM23,IC50,16000,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1524930,CC(C)CN1C(=O)c2ccc(NC(=O)c3ccco3)cc2C1=O,Mitochondrial import inner membrane translocase subunit TIM23,IC50,20200,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1571029,COc1ccc(OC)c(-c2csc(NC(=O)Cc3ccc(F)cc3)n2)c1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,9630,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1347663,Cc1ccc(C(=O)Nc2nc(C(C)(C)C)cs2)s1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,13600,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1316236,COc1ccc(N2CCN(CCC(=O)c3ccc4ccccc4c3)CC2)cc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,8840,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1337538,CCOC(=O)c1c(C)oc2c1c(C(c1cccnc1)N1CCCCC1)c(O)c1ccccc12,Mitochondrial import inner membrane translocase subunit TIM23,IC50,21500,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1304002,Cc1ccc(Nc2ccc([N+](=O)[O-])nc2[N+](=O)[O-])cc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,44300,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL3197458,COc1ccc(C(=O)N/N=C\c2coc3ccccc3c2=O)cc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,13700,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1532162,Cn1c(=O)c(C(=O)Nc2ccccn2)c(O)c2ccccc21,Mitochondrial import inner membrane translocase subunit TIM23,IC50,15200,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1570968,CCCCSC1=C(C#N)C(c2ccccc2C)CC(=O)N1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,13700,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1430673,COc1ccc2c(C(=O)CCl)c[nH]c2c1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,22500,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
CHEMBL1423773,O=S(=O)(Nc1cccc(-c2nc3cccnc3s2)c1)c1ccc2c(c1)OCCO2,Mitochondrial import inner membrane translocase subunit TIM23,IC50,11600,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim23-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463212, AID463216, AID504657, AID504672]",intermediate,CHEMBL1738508
